epoch,val_loss,val_acc
1,0.7382933961020576,0.4722222222222222
2,0.6918144226074219,0.5277777777777778
3,0.7026353279749552,0.4722222222222222
4,0.7091049287054274,0.4722222222222222
5,0.6927812165684171,0.5277777777777778
6,0.6953756478097703,0.4722222222222222
7,0.6997792654567294,0.4722222222222222
8,0.701231943236457,0.4722222222222222
