epoch,val_loss,val_acc
1,0.6955151226785448,0.4722222222222222
2,0.6953261892000834,0.4722222222222222
3,0.6953149239222208,0.4722222222222222
4,0.695312394036187,0.4722222222222222
5,0.6954030990600586,0.4722222222222222
6,0.6956551472345988,0.4722222222222222
7,0.6957897875044081,0.4722222222222222
8,0.6959546671973335,0.4722222222222222
9,0.6969610982471042,0.4722222222222222
10,0.6984366310967339,0.4722222222222222
