epoch,val_loss,val_acc
1,0.6935942835277982,0.5277777777777778
2,0.6941143009397719,0.4722222222222222
3,0.7072213755713569,0.4722222222222222
4,0.6990453468428718,0.4722222222222222
5,0.6916344033347236,0.5277777777777778
6,0.6958853205045065,0.4722222222222222
7,0.698234306441413,0.4722222222222222
8,0.6931940846972995,0.4722222222222222
9,0.6988927457067702,0.4722222222222222
10,0.6950580279032389,0.4722222222222222
11,0.6917376518249512,0.5277777777777778
