epoch,val_loss,val_acc
1,0.6935943828688728,0.5277777777777778
2,0.6941146519449022,0.4722222222222222
3,0.707221249739329,0.4722222222222222
4,0.6990454991658529,0.4722222222222222
5,0.6916337278154161,0.5277777777777778
6,0.695884280734592,0.4722222222222222
7,0.6982344455189176,0.4722222222222222
8,0.6931950118806627,0.4722222222222222
9,0.6988903681437174,0.4722222222222222
10,0.6950581471125284,0.4722222222222222
11,0.6917368504736159,0.5277777777777778
